"","QE1-S1","QE1-S2","QE1-S3","QE1-S4","QE1-S5","QE5-M1","QE5-M2","QE5-M3","QE5-M4","QE5-M5","QE5-H1","QE5-H2","QE5-H3","QE5-H4","QE5-H5"
"107306579",47.000074,19.199998,12.6,34.99998,19.599992,13.6,24.8,33.000038,35.2001,6.60001253,28.19992,6.99999414,46,27.00000234,40.4
"107317699",68.6667,53.6666166666667,65.8333166666667,83.8333500093833,51.8333333333333,72.1667333333333,89.0000476666667,67.33325,74.83335,158.999968333333,62.9999983333333,47.1666033333333,54.3333,101.5,75.50005
"107317700",3801,4627,5807,5099,9467,5750,10930,5164,4546,9839,4186,3606,11597,6188.89,2754
"107317703",56,34,61,27,15,100,39,40,56,36,31,11,33,61,32
"107317701",1285.4995,626.9992,259,511.5,816.9995,313.5,744.00115,762.9985,539.50005,544.5,190,123.49975,503.00015,178,504.5002
"107311660",158.272696363636,123.6364,108.272791660909,120.818272727273,159.272727272727,168.181827272727,176.545418181818,150.363663636364,156.818216545455,109.000021818182,172.727090909091,141.272681818182,160.272772728355,208.181854545455,211.181727272727
"107311663",115.777866666667,77.1111122222222,81.8889333333333,94.0000888888889,96.7777777777778,69.2222233333333,132.888788888889,84.7778111111111,138.444007777778,75.22222,103.55553,90.6665888888889,77.5554122222222,173.666912222222,105.333355555556
"107324231",1074.24,894.676,961.866,854.715,1123.6,970.909,1445,987.54,1216.8,686.086,1331.06,1008.81,1520.17,1657.51,1791.22
"107324239",262.333333333333,204.33331,178.999966666667,200.3332,254.6668,223.666733333333,317.3331,269.3331,292.6666,154.666666666667,264.999833333333,199,222.666533333333,318.666766666667,337.3332
"107324222",419,316,265,291,313,453,433,400,368,245,383,274,396,452,463
"107315916",81,39,58,65,135,35,129,50,75,42,180,196,193,1005,359
"107315858",209.999945,217.5,186.2501,122.250075,153.75012,208.500025,207.24995,201.4999825,294.7499725,115.499975,554.49995,331.249825,646.249155,634.2504,602.25025
"107312548",247.088,89.8085,224.346,228.068,467.318,193.76,145.52,99.4378,417.443,223.772,92.3592,168.86,183.293,386.617,114.986
"107312555",12.9082,5.86597,12.4423,7.42312,43.3309,23.0006,19.9934,10.2087,25.008,18.2109,24.3777,6.92341,16.9089,40.1714,20.0143
"107312539",95.0696,153.387,90.9806,47.9524,161.02,40.6627,98.4929,264.918,68.3989,69.9683,100.055,131.809,59.469,128.073,204.025
"107312531",169.546,186.097,129.527,74.9803,237.893,111.737,160.933,207.239,225.343,128.183,188.979,200.045,175.17,276.826,312.3
"107312525",97.9772,76.6682,61.2985,93.3974,86.3573,72.0154,102.135,104,140,52,109.245,87,109.364,106.525,113.221
"107312518",1169,773,643,826,929,785,1071,1032,988,564,1097,1034,965,1047,1474
"107312508",3,2.5,1,1.5,1.5,0.5,10.99998,7.5,4.000002,7,14.5,1.5,7.5,8.99998,13
"107312496",2632,1648,2125,2598,2719,4129,2957,2554,4480,1523,2379,3502,2909,3742,2182
"107317939",3118,1950,1798,1961,2546,2278,3321,2621,2628,1360,3312,2235,2773,3279,3902
"107317976",134.000033333333,123.333466666667,100.000033333333,126.3333,174.6669,163.6667,172.333333333333,136.0001,182.6668,89.0001666666667,287.333666666667,145.333166666667,283.333333333333,166.666766666667,432.666666666667
"107317938",467.666666666667,307.333333333333,248.333333333333,297,367.666666666667,355.333333333333,525.333666666667,399.333333333333,398.666666666667,207.333233333333,399.333333333333,345.666666666667,435.666666666667,431.333333333333,544.333333333333
"107315562",6.85714142857143,3.57143,9,13.142857,22.28572,25.2856646757143,6.14285714285714,11.1428571428571,7.71428571428571,7,10.5714214285714,11.1428614285714,4.99999571428571,6.57144285714286,9.85714715554286
"107315564",36,11,9,17,21,34,30,23,26,6,367,45,70,33,25
"107315561",62.6999910145,49.8000509,55.699982908,63.9999335118,91.7999410344,114.8139820937,61.40407,60.1999300388,51.6034921584,42.20707721,37.05104,56.61601487,37.59997,39.20000589,74.60394283
"107311385",10.499995,13.75,4.25,6.250005,5,3.5,15.75,2.75,5.5,4.75,24.7499925,3.75,3.25,11.99999,9.75
"107311406",53.0278,33.1423,37.6035,44.7069,45.8906,47.5491,62.5245,53.3401,62.3984,36.0656,425.031,21.3095,63.4845,102.34,50.1242
"107311384",345.5,216,177.5,247,244,257,359.5,241.5,344.5,122,302,251.5,214,292.5,455
"107311386",361,252,238,285,291,251,467,305,353,159,319,278,292,386,527
"107311414",262.000333333333,202.333566666667,156.333333333333,160.6012,191.000333333333,237.666666666667,277.666333333333,224.666666666667,267.666666666667,108.666766666667,270.666666666667,235.666666666667,300.333333333333,294.000333333333,265.000333333333
"107321568",120.498246505,102.4433655,92.49257000249,81.6192257381,88.365667995,145.376132645,172.0635705,99.8392909375,145.909654775,78.830435545,137.256379375,106.116325,128.7513500031,153.595625369,151.0536777
"107321533",15.4,10.600006,14.400002,8.8,7.4,8.600016,11.399998,12.600006,8.200004,4.999992,11.800008,10.59999,19,19.399996,20.60002
"107321527",10,6,10,4,11,8,16,10,5,7,18,2,11,20,12
"107321543",194.75,141.000004525,146.75,147.4997504725,169.9999,179.249975,246.750025,170.75005,202.0001,116.5,175.249825,154.00005,219.249875,238.0000004175,237.999875
"107318017",166.067136666667,118.390596666667,124.385905,103.966393333333,134.368196666667,118.145666666667,198.965083333333,149.37335,155.599466666667,71.0862483333333,187.038758333333,114.663296666667,134.389966666667,195.968983333333,196.30813
"107317994",169.000066666667,141.000133333333,155.666576666667,141.333366666667,185.6666,240.666566666667,207.0001,147.333466666667,212.666666666667,100.9999,156.0001,148.666666666667,138.3332,247.666566666667,199.000053333333
"107325721",380,252.5,296.978855,288.499925,272.999965,310.90865,470.4535,301,355.43475,160.353745,416.4998,232.00015,363.99985,385.4999,396
"107315872",358.25,265.12489375,223.62468125,217.2503275,329.499875,367.37525,373.874375,313.37449875,352.625625,218.75035875,317.75026,314.874835,326.12525,426.6249375,487.87474625
"107308049",161.222233333333,161.777822222222,99.0000111227778,104.777844444444,137.999977777778,174.444374893444,204,156.444511123,193.666633345111,90.6666888909111,260.333422222222,188.444177777778,212.777888888889,246.555311111111,306.112188888889
"107308026",1026.001305,803,555.5,743.999845,905.5,807.49755,1141.00088,888,1033,583.50106,1083.5,1004,1143,2690.998,2293.500885
"107307100",162,163,103,162,229,185,266,137,163,108,191,187,178,182,230
"107307113",1774.98,822.97,946.97,1040.96,1204.91,1158,1634,1897.94,1384.94,909,1298.92,1280,1047.8,2051.97,1952.96
"107307114",730,626,582,554,808,824,950,677,866,485,874,933,688,1051,1058
"107307108",2951,2121,1978,2296,2978,3105,4193,3604,3077,1646,2575,2691,2341,3793,3862
"107310036",502.24925,313.818,310.803925,339.4997,411.892475,419.24925,494.81295,354.00095,500.470675,252.999875,425.559525,372.24995,443.03875,559.999125,694.751
"107310044",311,206.4,212.4,221.7997803556,266.19992032084,318.19966,316.6003800374,247.000000157,266.4,166.99994001014,306,263.19958,270.40092,340.7995,366.59934
"107310064",29,27,15,27,32,23,58,50,33,20,21,22,21,38,31
"107315190",978.749,684.50125,569.49975,631.25025,793.99825,928.5014,1040.502,889.74925,909.4995,504.25025,1004.248825,936.7485,799.50125,983.250525,1258.499
"107317553",162.499866678983,104.0001,62.1665833402,95.8334166666667,112.000006893917,132.666737275,137.499994856,126.166772785333,137.666812083333,77.1667333423,133.000013333333,174.833381011667,77.8333333333333,98.5000363333333,175.33331808
"107311173",154.50025,94.5,86.49995,116,125.9999,135.5,171,103.49985,149.5,94,154.49995,121,152.5,156.4999,180.500156805
"107311137",832.157566666667,446.6675,459.2805,391.903366666667,393.598066666667,453.8631,864.840333333333,641.8577,682.5736,386.059766666667,738.019733333333,714.2374,429.437,768.506333333333,912.524166666667
"107323861",1673,1144,926,1367,1493,1638,2023,1594,1820,1070,1296,1364,1294,1376,1783
"107323856",527,384.666666666667,393.000066666667,386.333317366667,508.666666666667,521.333333333333,543,572,632.333333333333,285.333377666667,1166.66633333333,548,812.331333333333,763.331666666667,930.666666666667
"107323959",101,83,48,92,146,84,121,77,112,49,192,104,85,129,147
"107324045",17,23,27,13,23,216,60,31,41,51,75,32,24,71,66
"107323961",2177.9985,1409.4985,1057.9975,1494.9995,1962.0005,1758.4995,2643.5005,2070.001,1995.998,1037.5,1954.998,1825.5,1536.0005,2194.498,2840.002
"107315753",172,131.749975,101.000075,126.25,116.9999075,112.999925,108.1075,110,130.750175,72.7499025,152.7500175,99.500025,174.5000675,100.25005,225.25
"107315764",5534,4513,3898,4296,5550,6652,6490,5911,6109,3543,5639,4934,5103,5572,7998
"107315739",3000,2028,1691,2271,2695,2186,3552,3055,3426,1474,2592,2504,2441,3000,3848
"107315756",2100,2421,2825,2019,2106,1852,7526,3398,1794,1510,4408,2133,3036,7684,2855
"107307273",435.666466666667,307.333366666667,290,299.666666666667,407.6668,471,507,333.000033333333,366,192.999966666667,464.666366666667,339.666433333333,399.333666666667,536.001233333333,451
"107307275",306,208,221,209,257,332,288,238,240,140,233,209,211,330,279
"107307270",2368,1468,1313,1516,2097,1693,2407,1873,1814,1121,2295,1850,1799,2410,2501
"107307268",71,45,181,25,34,130,152,142,37,94,59,53,90,47,129
"107307269",755,588,469,473,704,836,813,688,820,310,917,617,668,883,979
"107317501",92.70002,54.59999,60.999966,59.600054,66.100043011,72.1999910327,90.500007,63.7999570923,71.50004,39.999974,86.29997,61.399952,71.7999988413,82.30005,85.7
"107317547",5.75,1.75,1,6.5,7.24999025,4.5000045,5.9999925,6.000006,0.75,2.00000090135,8.5,3.75,5.5,4.2500005676,5
"107323330",86.3333333333333,75.3333,71.9999,71,78.6666666666667,74.3332666666667,99.3333333333333,80,137,47.6666666666667,74,48.6665,96.3332,89.6666666666667,102.666533333333
"107319569",24,6,21.6666666666667,15,19.6666666666667,26.3333333333333,39.6665666666667,21.3333333333333,19,11,160.666666666667,58.3333333333333,21.3333333333333,43.3333333333333,25.3333333333333
"107319571",92,116,109,106.923,83,395.987,160,189,148,140,409,212,546,115.788,384
"107319570",32.1338666666667,25.8334106833333,14.1767333333333,15.1666666666667,14.7975833333333,29.9573667052333,39.5983783333333,26.4627470383333,24.1681,16.80995,46.3333033333333,30.5000333333333,46.611,41.79335,39.2784
"107319572",77.1250125,41.0000625,56.2500627325,51.3750551875,59.75003759425,44.6249501725,56.8750125,53.7499375,57.6249875037875,38.374976433125,60.8750875,39.125,56.49995,63.50001374875,83.750075
"107306720",55.6037702333333,53.6673333333333,40.4491983,33.497,40.9276666666667,53.450553238,64.7676666666667,54.5316666666667,63.9876666666667,28.4587,110.644333333333,32.6666666666667,83.3326666666667,55.36364,68.6986666666667
"107306703",145.99998,91.39994,69.7999,91.59994,90.99994,72.2001,128.80002,93.00006,111.20002,44.8,107.99998,66.5999536,99.2,86.59996,138.60008
"107305949",174,156,127,140,177,118,239,210,208,53,260,121,292,162,289
"107305951",178,149,62,129,139,109,230,170,160,61,236,97,222,96,273
"107305952",4.82694800356,4.016920412,4.40148400486,3.00811600528,5.83653000732,2.612612,6.212966,3.404968,4.63088881624,1.409218,10.633,2.006334,6.035204,4.4239440045,10.2736
"107305950",428.9998,304,269,323.49975,408.5,353.0002,502.99985,421,432.9999,237,424.5,398.99975,405,455.00025,616.00085
"107325650",18.5,14.5,16.2500025,16.0000085,14.75,18.499975,18.2499975,22.5,21,9.25000287,19.75,13.5,24.250000015,21.00000003575,22.75
"107325545",3523.895,1147,1193.5765,2281.5875,1428.15,2117.92,1641.0705,1249.830520845,2738.75,893.6135,1120.2045,1691.775,710.03535,854.2745,1344.228
"107325543",206.738133333333,47.334,38.6143333333333,132.608766666667,56.5674666666667,72.0532,53.95387,46.4458,122.8341,36.2578333333333,31.1976666666667,54.1487333333333,31.3090333333333,21.1512668726667,50.5157
"107318516",336.999928571429,237.999886314286,264.714241428571,247.714064714286,271.000494714286,277.714190571429,423.422857142857,272.142414371714,337.000305628571,139.714211439757,313.849594285714,221.138857165143,274.571457148886,297.285728571429,336.000559964429
"107318518",388.272253536545,271.909102700364,271.909037818182,265.909025536364,287.636805845455,412.454550909091,423.18195848,343.727411190909,340.636724790909,231.363749545455,479.272526936364,296.8183358,382.636242363636,438.454623226364,425.909375417909
"107309936",760,579,523,439,604,480,627,524,748.505,311,801,605,898,799,1187
"107309937",709,458,327,511,554,475,780,605,561,338,596,417,441,616,592
"107309939",139,140,47,1521,3139,101,69,96,112,61,162,165,76,605,232
"107309970",632,383,359,551,690,440,695,533,542,363,519,441,488,704,605
"107309971",3057,2320,1623,2747,3452,2372,3636,2815,2504,1999,2440,3026,2082,3542,3351
"107309938",118.00005,69.49985,87.00015,94.50015,112.9999,72.5,111.4999,135.00005,132.5002,70,170.00025,85,100.5002,96.0002,90.0002
"107311510",4975,3722,2917,2865,4243,4595,5209,4787,4403,2402,5365,5316,4283,5579,7819
"107311512",475.25075,341.5001,308.24995,351.249975,408.99975,404.24925,446.500425,397.49875,452.75,244.249925,488.50105,367.000175,487.500275,518.5006,606.24975
"107311513",3317.4975,3352.5,2346.5,2552.50004195,3451.5,2907.5,4406.5,2928.50065,3659.49805,1720.5,3231.0018,2951.5,3369,3837.5,6201
"107311514",53,130,25,58,79,34,37,25,57,14,28,32,43,27,157
"107317475",200.37561125,145.37441375,133.875510125,147.875004625,179.74981375,186.74999375,225.7498425,201.74985625,192.00005448875,125.6250125,217.125575,184.3750475,205.1246025,244.7500475,276.6248875
"107311010",444,411,286,378,378,379,597,389,491,277,522,487,397,574,523
"107311007",2119,1243,1286,1376,1675,1777,2087,1538,1828,989,2130,1431,1929,2116,2451
"107311006",226.5,139.4999,166.99985,146.4999,192,197.00005,229.99985,194,219,120.49995,262.99995,174,223.00015,209.0001,282.5
"107311008",366,179,195,226,298,259,416,280,280,181,361,258,285,337,338
"107311009",1569,1307,1055,1323,1519,1444,2171,1578,1887,1017,2316,1270,1458,2076,1814
"107312807",383.6666206,278.6667,271.66651283,263.00005,323.666776666667,313.333466666667,510.667866681933,355.666143333333,388.000933333333,211,437.6671,286.999946666667,327.333333333333,422.665466666667,417.999523333333
"107322990",207.000025,144.250025,95.749975,122,148.50005,123.250175,234.75,168.00005,209.5001,78.7501,211.25,117,188.249925,230.749925,209.4999
"107307713",1628,1291,1429,1544,1716,1538,2423,1883,1729,1307,2511,1951,2221,2399,2804
"107307716",560,444,413,386,552,620,810,522,629,282,560,462,496,558,704
"107307717",467,343,255,334,405,349,588,451,464,282,464,505,343,507,503
"107315505",824,534,535,544,553,695,845,680,709,375,839,586,765,949,950
"107315478",53.8153,24.3133,37.9325,49.9032,35.1467,115.839,39.9046,46.6182,56.7617,30.4476,56.5481,47.0663,42.1878,45.6508,70.6828
"107315525",155.3801,166.6171,127.69135,93.7295,142.9265,121.9745,213.9265,170.191,117.61925,77.2762,182.992,113.96685,168.2035,242.4435,185.276
"107315524",1371,1087,1116,916,1134,757,1767,1203,993,546,1700,989,1936,2514,1966
"107315513",494.5002,380.0001,341.0002,344.49995,413.5,485.9998,511.5,370.1251,475.62165,260.5001,777.002,399.99975,436,573,528.092
"107315518",241,146.3335,151.666633333333,173.3334,195.666633333333,194.3335,337.666333333333,219.3333,233.333333333333,99.9999,257.666666666667,220.000033333333,190.6667,304.333333333333,257.333433333333
"107317556",38,29,23,19,29,28,35,37,51,31,45,41,21,63,58
"107317491",289.5,196.00015,174.5,180.5,248.5,229.0001,330.5001,259.5002,252.00000054,121.5,261,249.4999,233.5,288.9999,361.000059982
"107316066",16.9999998711111,13.7777840503333,9.99999222377778,15.2222231266667,19.2222222222222,18,25.6666666666667,28.3333777777778,16.8888888888889,17.666669168,316.110599533333,9.66666420577778,18.3333333333333,19.2222001377778,16.4444341031111
"107306237",9.4929,13.5482,7.56192935,14.97905,9.1737573,10.14899315,18.15803125,4.86519645,7.76477165,15.6789,19.3683969,7.0522,20.1882,12.1708,10.6774
"107306229",76,131,60,83,68,117,125,100,176,29,129,108,70,128,192
"107306238",60,42,25,25,47,35,50,75,61,10,50,24,35,28,19
"107306231",131.60012,91.19996,69.39992,77.00006,100.5999,115.60008,118.60012,99.79986,131.39992,49.399992,109.20014,73.20008,94.80008,95.20006,123.80002
"107306232",685.0000000625,478.5,364.00003895,429,552.000001915,436,704.50000915,532,658.500000135,268,730,422.5,628.9985,554.5,862.4979
"107306235",4,2,2,7,2,4,10,6,3,0,4,6,4,5,6
"107306233",1316,1031,375,914,1095,481,1260,1062,1041,379,1152,651,1062,674,1418
"107306236",6928,7868,4985,3625,8017,9102,11594,8973,5347,3416,9839,4523,18837,16768,14230
"107310052",191.407333333333,259.495,158.079063333333,169.258333333333,131.440666666667,230.476566666667,316.555766666667,158.222666666667,189.613333333333,155.31318,217.062,144.041,207.07624,223.32677,264.809166666667
"107311757",467,592,198,246,347,1273,412,264,899,217,627,909,735,362,300
"107311727",601.5,342,317,337.5,348,485.5,569,485.5,406,218.5,550,355,418.5,463.5,482
"107305809",2475.499,1549.49815,799.0023,2065.0005,1933.5,917.99995,2708.002,1819.9979,1865.99815,699.0001,1297.99995,1017.00105,1186.49855,1064.49785,1662.99905
"107305810",4.5,2,7.5,4,3,7.5,4,2,36.5,2,6.5,2,2,3.5,0.5
"107323610",962.80000001094,731.60000001048,604.4,627,851.6,883.0000000376,923.200001158,823.1994020262,809.40000000346,604.5994490274,999.00000234,946.59963496,853.6,1082.8013101714,1334.80001154
"107323612",340,206,331,331,187,606,380,303,268,185,446,202,739,477,348
"107323609",531.800858,448.00038,409.6,373.000762,413.156424,563.399326,626.40092,467.799364,559.600872,353.6002,695.20077,448.79911,542.999112,608.600044,715.199856
"107323613",851,644,437,615,725,726,978,705,866,451,717,685,905,942,1082
"107318380",1252,937,787,932,1031,1249,1558,1048,1204,668,1459,849,1289,1152,1294
"107318382",1265,1027,561,1293,964,504,570,890,987,704,391,977,739,1602,414
"107318402",1340.0005,875.4985,757.498,871.4995,1019,994.998,1531.001,1173.4995,1287.501,657.9993,1457,1040.9995,1334.9995,1272.998,1617
"107318403",851,763,512,441,724,928,815,774,1098,512,1038,945,858,973,997
"107315391",49.8,38.600004724,45.6001,40.200028,43.60004,55.800000612,68.9999809,47.19992,55.00008,36.0000060484,59.40007588,58,49.2000708132,65.79992,62.19991984
"107313928",261.187275,205.479625,195.5504725,124.82275,145.581325,210.8150750097,216.158075,179.0380125,131.78625,127.8339,630.08325,124.495575,223.98555,254.1343125,241.855
"107318876",86.6665233333333,54.0001362,41.6666666666667,51.6667333333333,61.00012,65.3333333333333,69.3333723333333,60.6666733333333,71.0001066666667,31.3333468666667,70.6666666666667,59.3331923333333,71,63.3334633333333,122.000043333333
"107318963",25,11.66666974,12,8.6666703,8.66666879666667,33.0000098666667,30.6666666666667,23.3333383,16.3333391,9.33333773333333,34,15,22.0000010166667,28.6666666666667,25.9999833333333
"107318958",187.50015,129.9999,151.5001,127.5001,146.2858,241.0001,198.00000000505,156.50015,178.5002,130.5,575.5,168.99995,226.5,220.00015,269.5
"107318984",905.001,590.0014,400.5,678.9975,782.0015,592.0005,853.4995,792.4985,805.001,464.5,747.4975,748.4985,653.5005,671.4975,937.4985
"107315795",7.33331666666667,5.66666666666667,10.666670839,16.3333333333333,6.99998635333333,21.3333333333333,20.333321167,11.3333333333333,18,9,25.3333358166667,6.66666666666667,15.6666666666667,19,10.6666666666667
"107315802",718,504,367,582,630,545,825,662,668,401,615,649,649,661,809
"107315798",382.5,272.5,259.5001525,295.5,339.5,394,490.5,360,382,249.49995,441,342,444,469.5,570.5
"107315836",314.696214285714,207.857028571429,199.714228571429,208.137614285714,263.2858,263.991242857143,366.128714285714,259.714271428571,291.9858,172.714242857143,278.707442857143,271.281914285714,383.567514285714,393.9956,467.706171428571
"107315835",664,373,405,422,456,626,618,489,520,386,547,558,471,541,558
"107315793",1201.750435,851.750725,826.999775,843.499825,1054.0011,1235.4995,1268.24905,926.250175,1125.75,748.751275,1285.99975,1191.5006,1210.2506,1672.00155,2049.25165
"107315078",460.833833333333,343.667333333333,292.834,389.16735,407.333666666667,342.00045,586.166316666667,404.1661737875,548.832983333333,227.499983333333,517.666500113,419.00005,358.999833333333,459.99915,635.66755
"107315126",87.00000021715,40,57.7499527885,192.75,19,96.7500316925,80.500007875,71.750041775,31,41.7500004725,69.5000000084,29.25,108.000125030525,52.75003645575,49.7499
"107315128",1186,1080,630,850,1147,822,1580,1074,1460,573,1480,1003,1209,1104,1970
"107315149",444.000933333333,386.666666666667,270,165.666666666667,317.0001476,242.666666666667,603.668033333333,449.665266666667,356.6669,201.000101053333,731.9994,394.001266666667,522.332133333333,527.332466666667,503.331829333333
"107315148",23.5,16,11.5,2,17,3,14.5,9.5,9.5,2.5,54,28.5,83.49976,43,31
"107315166",4,18,3,6,5,6,7,7,12,5,15,9,2,5,12
"107315168",14,15,7,1,4,6,8,17,18,9,69,25,24,17,24
"107317945",56,51.1666666666667,43.9999183333333,63.4999516666667,51.1667083333333,56,87.333365,52.1666083333333,52.3333216666667,62.9999566666667,89.4999716666667,60.1666833333333,105.999983333333,93.6665966666667,99.4999616666667
"107318465",417.2004,308.40016718,335.40098,308.8,376.80058,442.3994,610.6006,342.40068,379.599666,251.59996,593.80078,479.60054,753,654.7994,932.00034
